Date (Y.M.D)	Time (H:M:S)	Turbidity	Units	External Temperature	Scale	Range
12.08.2017	13:30:30	371.8	NTU	4	C	0
12.08.2017	13:40:30	444	NTU	4	C	0
12.08.2017	13:50:30	373	NTU	3.9	C	0
12.08.2017	14:00:30	397.4	NTU	3.9	C	0
12.08.2017	14:10:30	442.8	NTU	4	C	0
12.08.2017	14:20:30	549.6	NTU	3.9	C	0
12.08.2017	14:30:30	502.9	NTU	3.7	C	0
12.08.2017	14:40:30	439.7	NTU	3.5	C	0
12.08.2017	14:50:30	448.3	NTU	3.5	C	0
12.08.2017	15:00:31	375.3	NTU	3.6	C	0
12.08.2017	15:10:31	343.2	NTU	3.8	C	0
12.08.2017	15:20:31	309.7	NTU	3.8	C	0
12.08.2017	15:30:31	330.8	NTU	3.7	C	0
12.08.2017	15:40:31	299.1	NTU	3.7	C	0
12.08.2017	15:50:31	278.4	NTU	3.7	C	0
12.08.2017	16:00:31	285.3	NTU	3.8	C	0
12.08.2017	16:10:31	246.9	NTU	3.7	C	0
12.08.2017	16:20:31	307.2	NTU	3.7	C	0
12.08.2017	16:30:31	247.4	NTU	3.7	C	0
12.08.2017	16:40:31	258.1	NTU	3.6	C	0
12.08.2017	16:50:31	272.5	NTU	3.6	C	0
12.08.2017	17:00:31	259.7	NTU	3.6	C	0
12.08.2017	17:10:31	268.4	NTU	3.6	C	0
12.08.2017	17:20:32	209.3	NTU	3.6	C	0
12.08.2017	17:30:32	229.4	NTU	3.6	C	0
12.08.2017	17:40:32	249.4	NTU	3.6	C	0
12.08.2017	17:50:32	246.6	NTU	3.7	C	0
12.08.2017	18:00:32	261.5	NTU	3.7	C	0
12.08.2017	18:10:32	252.6	NTU	3.6	C	0
12.08.2017	18:20:32	230.4	NTU	3.6	C	0
12.08.2017	18:30:32	193.2	NTU	3.5	C	0
12.08.2017	18:40:32	211.2	NTU	3.5	C	0
12.08.2017	18:50:32	235.1	NTU	3.5	C	0
12.08.2017	19:00:32	219.6	NTU	3.4	C	0
12.08.2017	19:10:32	226	NTU	3.4	C	0
12.08.2017	19:20:32	186.4	NTU	3.4	C	0
12.08.2017	19:30:33	214.7	NTU	3.4	C	0
12.08.2017	19:40:33	179.2	NTU	3.4	C	0
12.08.2017	19:50:33	188.9	NTU	3.3	C	0
12.08.2017	20:00:33	204.7	NTU	3.3	C	0
12.08.2017	20:10:33	168.6	NTU	3.3	C	0
12.08.2017	20:20:33	155.2	NTU	3.3	C	0
12.08.2017	20:30:33	163.1	NTU	3.3	C	0
12.08.2017	20:40:33	169.9	NTU	3.2	C	0
12.08.2017	20:50:33	157.4	NTU	3	C	0
12.08.2017	21:00:33	151.4	NTU	3	C	0
12.08.2017	21:10:33	138.3	NTU	2.9	C	0
12.08.2017	21:20:33	154.9	NTU	2.9	C	0
12.08.2017	21:30:33	164.3	NTU	2.8	C	0
12.08.2017	21:40:34	149.1	NTU	2.8	C	0
12.08.2017	21:50:34	146.3	NTU	2.8	C	0
12.08.2017	22:00:34	227.5	NTU	2.8	C	0
12.08.2017	22:10:34	210.8	NTU	2.7	C	0
12.08.2017	22:20:34	211.1	NTU	2.7	C	0
12.08.2017	22:30:34	208.5	NTU	2.6	C	0
12.08.2017	22:40:34	202.2	NTU	2.7	C	0
12.08.2017	22:50:34	202.9	NTU	2.6	C	0
12.08.2017	23:00:34	226.8	NTU	2.7	C	0
12.08.2017	23:10:34	205.5	NTU	2.6	C	0
12.08.2017	23:20:34	246.2	NTU	2.7	C	0
12.08.2017	23:30:34	205.6	NTU	2.7	C	0
12.08.2017	23:40:34	194.1	NTU	2.7	C	0
12.08.2017	23:50:34	150.4	NTU	2.6	C	0
13.08.2017	0:00:35	171	NTU	2.5	C	0
13.08.2017	0:10:35	162	NTU	2.5	C	0
13.08.2017	0:20:35	150.2	NTU	2.5	C	0
13.08.2017	0:30:35	184.4	NTU	2.5	C	0
13.08.2017	0:40:35	155.3	NTU	2.5	C	0
13.08.2017	0:50:35	158.8	NTU	2.4	C	0
13.08.2017	1:00:35	162.7	NTU	2.5	C	0
13.08.2017	1:10:35	168.5	NTU	2.5	C	0
13.08.2017	1:20:35	133.5	NTU	2.5	C	0
13.08.2017	1:30:35	123.9	NTU	2.5	C	0
13.08.2017	1:40:35	273.8	NTU	2.5	C	0
13.08.2017	1:50:35	175.5	NTU	2.4	C	0
13.08.2017	2:00:35	148.8	NTU	2.4	C	0
13.08.2017	2:10:36	186.5	NTU	2.4	C	0
13.08.2017	2:20:36	174.3	NTU	2.4	C	0
13.08.2017	2:30:36	194.7	NTU	2.3	C	0
13.08.2017	2:40:36	169.5	NTU	2.3	C	0
13.08.2017	2:50:36	134.4	NTU	2.3	C	0
13.08.2017	3:00:36	146.5	NTU	2.2	C	0
13.08.2017	3:10:36	229	NTU	2.3	C	0
13.08.2017	3:20:36	171.8	NTU	2.3	C	0
13.08.2017	3:30:36	101.1	NTU	2.3	C	0
13.08.2017	3:40:36	142.7	NTU	2.3	C	0
13.08.2017	3:50:36	103.3	NTU	2.2	C	0
13.08.2017	4:00:36	168.9	NTU	2.2	C	0
13.08.2017	4:10:36	108.1	NTU	2.1	C	0
13.08.2017	4:20:37	114.4	NTU	2.1	C	0
13.08.2017	4:30:37	197.9	NTU	2	C	0
13.08.2017	4:40:37	460.4	NTU	2	C	0
13.08.2017	4:50:37	107.5	NTU	2.1	C	0
13.08.2017	5:00:37	223.5	NTU	2.1	C	0
13.08.2017	5:10:37	31.8	NTU	2.2	C	0
13.08.2017	5:20:37	124.9	NTU	2.3	C	0
13.08.2017	5:30:37	23.1	NTU	2.4	C	0
13.08.2017	5:40:37	78.6	NTU	2.5	C	0
13.08.2017	5:50:37	2.6	NTU	2.4	C	0
13.08.2017	6:00:37	91.5	NTU	2.5	C	0
13.08.2017	6:10:37	1.3	NTU	2.5	C	0
13.08.2017	6:20:37	1.4	NTU	2.6	C	0
13.08.2017	6:30:38	1.6	NTU	2.8	C	0
13.08.2017	6:40:38	2	NTU	2.9	C	0
13.08.2017	6:50:38	1.3	NTU	3	C	0
13.08.2017	7:00:38	1.8	NTU	3.3	C	0
13.08.2017	7:10:38	1.4	NTU	3.5	C	0
13.08.2017	7:20:38	1.9	NTU	3.8	C	0
13.08.2017	7:30:38	1.3	NTU	4.2	C	0
13.08.2017	7:40:38	2.5	NTU	9.1	C	0
13.08.2017	7:50:38	1.7	NTU	11.6	C	0
13.08.2017	8:00:38	1.9	NTU	13.1	C	0
13.08.2017	8:10:38	1.9	NTU	14.4	C	0
13.08.2017	8:20:38	2.2	NTU	13	C	0
13.08.2017	8:30:38	2.1	NTU	13.6	C	0
13.08.2017	8:40:39	2.7	NTU	13.6	C	0
13.08.2017	8:50:39	1.7	NTU	12.8	C	0
13.08.2017	9:00:39	2.5	NTU	12.9	C	0
13.08.2017	9:10:39	1.5	NTU	13.9	C	0
13.08.2017	9:20:39	2	NTU	13.6	C	0
13.08.2017	9:30:39	11.7	NTU	10.2	C	0
13.08.2017	9:40:39	14.1	NTU	15.9	C	0
13.08.2017	9:50:39	14	NTU	19.7	C	0
13.08.2017	10:00:39	15.2	NTU	22	C	0
13.08.2017	10:10:39	15.9	NTU	25.8	C	0
13.08.2017	10:20:39	13.1	NTU	27.7	C	0
13.08.2017	10:30:39	3.2	NTU	24.8	C	0
13.08.2017	10:40:39	3.7	NTU	25.1	C	0
13.08.2017	10:50:39	10.5	NTU	23.5	C	0
13.08.2017	11:00:40	11.1	NTU	20.6	C	0
13.08.2017	11:10:40	10.3	NTU	22.7	C	0
13.08.2017	11:20:40	8.2	NTU	21	C	0
13.08.2017	11:30:40	10.3	NTU	21.1	C	0
13.08.2017	11:40:40	10.5	NTU	20.8	C	0
13.08.2017	11:50:40	11.3	NTU	20.2	C	0
13.08.2017	12:00:40	12.2	NTU	20.4	C	0
13.08.2017	12:10:40	7.5	NTU	19.5	C	0
13.08.2017	12:20:40	7.2	NTU	19.6	C	0
13.08.2017	12:30:40	8.6	NTU	22.2	C	0
13.08.2017	12:40:40	2.8	NTU	20.1	C	0
13.08.2017	12:50:40	7.4	NTU	16.2	C	0
13.08.2017	13:00:40	7.5	NTU	13.2	C	0
13.08.2017	13:10:41	7.5	NTU	11.7	C	0
13.08.2017	13:20:41	7.8	NTU	10.9	C	0
13.08.2017	13:30:41	7.9	NTU	10.9	C	0
13.08.2017	13:40:41	8	NTU	11	C	0
13.08.2017	13:50:41	10.4	NTU	10.8	C	0
13.08.2017	14:00:41	5.8	NTU	11.4	C	0
13.08.2017	14:10:41	4	NTU	11.8	C	0
13.08.2017	14:20:41	4.5	NTU	13.2	C	0
13.08.2017	14:30:41	2.7	NTU	12.4	C	0
13.08.2017	14:40:41	152.5	NTU	6.7	C	0
13.08.2017	14:50:41	156.7	NTU	5.9	C	0
13.08.2017	15:00:41	177.8	NTU	6	C	0
13.08.2017	15:10:41	145.4	NTU	6	C	0
13.08.2017	15:20:41	146.7	NTU	6	C	0
13.08.2017	15:30:42	136.4	NTU	6.1	C	0
13.08.2017	15:40:42	130	NTU	6.1	C	0
13.08.2017	15:50:42	157.2	NTU	6.1	C	0
13.08.2017	16:00:42	120.6	NTU	5.9	C	0
13.08.2017	16:10:42	126.9	NTU	5.8	C	0
13.08.2017	16:20:42	134.3	NTU	5.8	C	0
13.08.2017	16:30:42	118.5	NTU	5.7	C	0
13.08.2017	16:40:42	111.2	NTU	5.7	C	0
13.08.2017	16:50:42	126.4	NTU	5.6	C	0
13.08.2017	17:00:42	119.5	NTU	5.5	C	0
13.08.2017	17:10:42	109.4	NTU	5.4	C	0
13.08.2017	17:20:42	101.7	NTU	5.4	C	0
13.08.2017	17:30:42	101.3	NTU	5.3	C	0
13.08.2017	17:40:43	104.3	NTU	5.2	C	0
13.08.2017	17:50:43	107.1	NTU	5.2	C	0
13.08.2017	18:00:43	109.6	NTU	5.1	C	0
13.08.2017	18:10:43	139.3	NTU	5.1	C	0
13.08.2017	18:20:43	116.3	NTU	5	C	0
13.08.2017	18:30:43	106.5	NTU	4.9	C	0
13.08.2017	18:40:43	107.5	NTU	4.9	C	0
13.08.2017	18:50:43	110.4	NTU	4.8	C	0
13.08.2017	19:00:43	106.7	NTU	4.8	C	0
13.08.2017	19:10:43	104	NTU	4.7	C	0
13.08.2017	19:20:43	112.6	NTU	4.7	C	0
13.08.2017	19:30:43	111.8	NTU	4.6	C	0
13.08.2017	19:40:43	104.4	NTU	4.5	C	0
13.08.2017	19:50:44	117.2	NTU	4.5	C	0
13.08.2017	20:00:44	117.7	NTU	4.4	C	0
13.08.2017	20:10:44	105.6	NTU	4.3	C	0
13.08.2017	20:20:44	110.7	NTU	4.2	C	0
13.08.2017	20:30:44	115.1	NTU	4.2	C	0
13.08.2017	20:40:44	105.8	NTU	4.2	C	0
13.08.2017	20:50:44	113.3	NTU	4.1	C	0
13.08.2017	21:00:44	103.9	NTU	4.1	C	0
13.08.2017	21:10:44	114.2	NTU	4	C	0
13.08.2017	21:20:44	99.9	NTU	4	C	0
13.08.2017	21:30:44	115.4	NTU	4	C	0
13.08.2017	21:40:44	112.2	NTU	4	C	0
13.08.2017	21:50:44	105.7	NTU	4	C	0
13.08.2017	22:00:45	113.9	NTU	3.9	C	0
13.08.2017	22:10:45	106.2	NTU	3.9	C	0
13.08.2017	22:20:45	119.6	NTU	3.8	C	0
13.08.2017	22:30:45	110.6	NTU	3.8	C	0
13.08.2017	22:40:45	106.4	NTU	3.7	C	0
13.08.2017	22:50:45	129.4	NTU	3.7	C	0
13.08.2017	23:00:45	117.1	NTU	3.7	C	0
13.08.2017	23:10:45	123.9	NTU	3.7	C	0
13.08.2017	23:20:45	113.8	NTU	3.7	C	0
13.08.2017	23:30:45	97.5	NTU	3.7	C	0
13.08.2017	23:40:45	103.9	NTU	3.6	C	0
13.08.2017	23:50:45	104.9	NTU	3.6	C	0
14.08.2017	0:00:45	100.1	NTU	3.6	C	0
14.08.2017	0:10:45	119.7	NTU	3.5	C	0
14.08.2017	0:20:46	109.1	NTU	3.6	C	0
14.08.2017	0:30:46	94.6	NTU	3.5	C	0
14.08.2017	0:40:46	92.9	NTU	3.5	C	0
14.08.2017	0:50:46	90.4	NTU	3.5	C	0
14.08.2017	1:00:46	97.2	NTU	3.5	C	0
14.08.2017	1:10:46	97.1	NTU	3.4	C	0
14.08.2017	1:20:46	102.4	NTU	3.4	C	0
14.08.2017	1:30:46	95.8	NTU	3.3	C	0
14.08.2017	1:40:46	101.6	NTU	3.4	C	0
14.08.2017	1:50:46	99.7	NTU	3.3	C	0
14.08.2017	2:00:46	96.1	NTU	3.4	C	0
14.08.2017	2:10:46	101.9	NTU	3.3	C	0
14.08.2017	2:20:46	95.8	NTU	3.3	C	0
14.08.2017	2:30:47	98.3	NTU	3.3	C	0
14.08.2017	2:40:47	88.5	NTU	3.3	C	0
14.08.2017	2:50:47	159.7	NTU	3.3	C	0
14.08.2017	3:00:47	96.2	NTU	3.3	C	0
14.08.2017	3:10:47	101.2	NTU	3.3	C	0
14.08.2017	3:20:47	94.5	NTU	3.4	C	0
14.08.2017	3:30:47	101.1	NTU	3.3	C	0
14.08.2017	3:40:47	106.1	NTU	3.3	C	0
14.08.2017	3:50:47	92.8	NTU	3.3	C	0
14.08.2017	4:00:47	86.9	NTU	3.3	C	0
14.08.2017	4:10:47	92.9	NTU	3.3	C	0
14.08.2017	4:20:47	99.8	NTU	3.3	C	0
14.08.2017	4:30:47	94	NTU	3.4	C	0
14.08.2017	4:40:48	82.8	NTU	3.3	C	0
14.08.2017	4:50:48	92.7	NTU	3.3	C	0
14.08.2017	5:00:48	88.7	NTU	3.3	C	0
14.08.2017	5:10:48	89.4	NTU	3.3	C	0
14.08.2017	5:20:48	79	NTU	3.3	C	0
14.08.2017	5:30:48	78.3	NTU	3.3	C	0
14.08.2017	5:40:48	82.7	NTU	3.3	C	0
14.08.2017	5:50:48	82.8	NTU	3.3	C	0
14.08.2017	6:00:48	98.3	NTU	3.3	C	0
14.08.2017	6:10:48	97.9	NTU	3.3	C	0
14.08.2017	6:20:48	85.3	NTU	3.4	C	0
14.08.2017	6:30:48	75.8	NTU	3.3	C	0
14.08.2017	6:40:48	90.4	NTU	3.4	C	0
14.08.2017	6:50:49	88.6	NTU	3.3	C	0
14.08.2017	7:00:49	81.8	NTU	3.3	C	0
14.08.2017	7:10:49	97.5	NTU	3.3	C	0
14.08.2017	7:20:49	84.9	NTU	3.4	C	0
14.08.2017	7:30:49	84.2	NTU	3.4	C	0
14.08.2017	7:40:49	92.5	NTU	3.4	C	0
14.08.2017	7:50:49	76.5	NTU	3.5	C	0
14.08.2017	8:00:49	76.5	NTU	3.5	C	0
14.08.2017	8:10:49	83.2	NTU	3.5	C	0
14.08.2017	8:20:49	81.8	NTU	3.5	C	0
14.08.2017	8:30:49	82.5	NTU	3.5	C	0
14.08.2017	8:40:49	86.2	NTU	3.6	C	0
14.08.2017	8:50:49	77.7	NTU	3.6	C	0
14.08.2017	9:00:50	78.6	NTU	3.6	C	0
14.08.2017	9:10:50	79.9	NTU	3.7	C	0
14.08.2017	9:20:50	76.2	NTU	3.7	C	0
14.08.2017	9:30:50	81.5	NTU	3.7	C	0
14.08.2017	9:40:50	97	NTU	3.7	C	0
14.08.2017	9:50:50	87.7	NTU	3.6	C	0
14.08.2017	10:00:50	83.3	NTU	3.7	C	0
14.08.2017	10:10:50	77.8	NTU	3.6	C	0
14.08.2017	10:20:50	72.1	NTU	3.6	C	0
14.08.2017	10:30:50	85.4	NTU	3.7	C	0
14.08.2017	10:40:50	75.6	NTU	3.6	C	0
14.08.2017	10:50:50	70.5	NTU	3.7	C	0
14.08.2017	11:00:50	81.6	NTU	3.6	C	0
14.08.2017	11:10:50	80.4	NTU	3.6	C	0
14.08.2017	11:20:51	90	NTU	3.6	C	0
14.08.2017	11:30:51	71.2	NTU	3.6	C	0
14.08.2017	11:40:51	81.9	NTU	3.6	C	0
14.08.2017	11:50:51	126.4	NTU	3.6	C	0
14.08.2017	12:00:51	71.1	NTU	3.7	C	0
14.08.2017	12:10:51	79.6	NTU	3.7	C	0
14.08.2017	12:20:51	77.3	NTU	3.8	C	0
14.08.2017	12:30:51	89.5	NTU	3.9	C	0
14.08.2017	12:40:51	70.7	NTU	4	C	0
14.08.2017	12:50:51	77.6	NTU	4	C	0
14.08.2017	13:00:51	67.4	NTU	4.1	C	0
14.08.2017	13:10:51	78.1	NTU	4.1	C	0
14.08.2017	13:20:51	76.4	NTU	4.2	C	0
14.08.2017	13:30:52	73.2	NTU	4.2	C	0
14.08.2017	13:40:52	81.3	NTU	4.2	C	0
14.08.2017	13:50:52	77.2	NTU	4.2	C	0
14.08.2017	14:00:52	66.1	NTU	4.2	C	0
14.08.2017	14:10:52	68.8	NTU	4.2	C	0
14.08.2017	14:20:52	66.3	NTU	4.2	C	0
14.08.2017	14:30:52	68.8	NTU	4.2	C	0
14.08.2017	14:40:52	70.9	NTU	4.2	C	0
14.08.2017	14:50:52	76.8	NTU	4.1	C	0
14.08.2017	15:00:52	72.3	NTU	4.1	C	0
14.08.2017	15:10:52	69.7	NTU	4.2	C	0
14.08.2017	15:20:52	74.7	NTU	4.2	C	0
14.08.2017	15:30:52	79.6	NTU	4.2	C	0
14.08.2017	15:40:53	70.8	NTU	4.2	C	0
14.08.2017	15:50:53	81.7	NTU	4.2	C	0
14.08.2017	16:00:53	72.7	NTU	4.2	C	0
14.08.2017	16:10:53	83.5	NTU	4.2	C	0
14.08.2017	16:20:53	90	NTU	4.2	C	0
14.08.2017	16:30:53	119.7	NTU	4.2	C	0
14.08.2017	16:40:53	99.1	NTU	4.3	C	0
14.08.2017	16:50:53	92.2	NTU	4.2	C	0
14.08.2017	17:00:53	74.4	NTU	4.2	C	0
14.08.2017	17:10:53	78.8	NTU	4.2	C	0
14.08.2017	17:20:53	75.6	NTU	4.1	C	0
14.08.2017	17:30:53	76.3	NTU	4.1	C	0
14.08.2017	17:40:53	91.3	NTU	4	C	0
14.08.2017	17:50:54	73.7	NTU	4	C	0
14.08.2017	18:00:54	66.5	NTU	3.9	C	0
14.08.2017	18:10:54	91.9	NTU	3.8	C	0
14.08.2017	18:20:54	81.8	NTU	3.8	C	0
14.08.2017	18:30:54	71.2	NTU	3.7	C	0
14.08.2017	18:40:54	86	NTU	3.6	C	0
14.08.2017	18:50:54	79.4	NTU	3.5	C	0
14.08.2017	19:00:54	78.3	NTU	3.5	C	0
14.08.2017	19:10:54	93.3	NTU	3.5	C	0
14.08.2017	19:20:54	71.8	NTU	3.4	C	0
14.08.2017	19:30:54	85.8	NTU	3.4	C	0
14.08.2017	19:40:54	76	NTU	3.3	C	0
14.08.2017	19:50:54	67.3	NTU	3.3	C	0
14.08.2017	20:00:55	72.2	NTU	3.3	C	0
14.08.2017	20:10:55	78.3	NTU	3.3	C	0
14.08.2017	20:20:55	69.9	NTU	3.3	C	0
14.08.2017	20:30:55	72.6	NTU	3.3	C	0
14.08.2017	20:40:55	71.3	NTU	3.3	C	0
14.08.2017	20:50:55	80.8	NTU	3.3	C	0
14.08.2017	21:00:55	74.8	NTU	3.2	C	0
14.08.2017	21:10:55	83.6	NTU	3.2	C	0
14.08.2017	21:20:55	79.9	NTU	3.2	C	0
14.08.2017	21:30:55	65.8	NTU	3.2	C	0
14.08.2017	21:40:55	77.3	NTU	3.1	C	0
14.08.2017	21:50:55	86.3	NTU	3.2	C	0
14.08.2017	22:00:55	73.3	NTU	3.1	C	0
14.08.2017	22:10:55	75.9	NTU	3.1	C	0
14.08.2017	22:20:56	91.7	NTU	3.1	C	0
14.08.2017	22:30:56	62	NTU	3.1	C	0
14.08.2017	22:40:56	74.6	NTU	3.1	C	0
14.08.2017	22:50:56	67.1	NTU	3.1	C	0
14.08.2017	23:00:56	84.2	NTU	3.1	C	0
14.08.2017	23:10:56	70.3	NTU	3	C	0
14.08.2017	23:20:56	72.2	NTU	3	C	0
14.08.2017	23:30:56	71.9	NTU	3.1	C	0
14.08.2017	23:40:56	67.1	NTU	3	C	0
14.08.2017	23:50:56	72.2	NTU	3	C	0
15.08.2017	0:00:56	66.7	NTU	3	C	0
15.08.2017	0:10:56	85.4	NTU	3	C	0
15.08.2017	0:20:56	66.7	NTU	3	C	0
15.08.2017	0:30:57	63.7	NTU	3	C	0
15.08.2017	0:40:57	90	NTU	3	C	0
15.08.2017	0:50:57	67.5	NTU	2.9	C	0
15.08.2017	1:00:57	64.5	NTU	2.8	C	0
15.08.2017	1:10:57	69.4	NTU	2.8	C	0
15.08.2017	1:20:57	69.1	NTU	2.8	C	0
15.08.2017	1:30:57	69	NTU	2.8	C	0
15.08.2017	1:40:57	61.6	NTU	2.8	C	0
15.08.2017	1:50:57	61.5	NTU	2.8	C	0
15.08.2017	2:00:57	62.9	NTU	2.7	C	0
15.08.2017	2:10:57	68.2	NTU	2.7	C	0
15.08.2017	2:20:57	68.7	NTU	2.7	C	0
15.08.2017	2:30:57	69	NTU	2.7	C	0
15.08.2017	2:40:58	76.5	NTU	2.6	C	0
15.08.2017	2:50:58	65.2	NTU	2.7	C	0
15.08.2017	3:00:58	67.8	NTU	2.7	C	0
15.08.2017	3:10:58	70.2	NTU	2.6	C	0
15.08.2017	3:20:58	63.1	NTU	2.6	C	0
15.08.2017	3:30:58	67.7	NTU	2.5	C	0
15.08.2017	3:40:58	65	NTU	2.6	C	0
15.08.2017	3:50:58	69.9	NTU	2.5	C	0
15.08.2017	4:00:58	82.4	NTU	2.5	C	0
15.08.2017	4:10:58	77.9	NTU	2.5	C	0
15.08.2017	4:20:58	72.6	NTU	2.5	C	0
15.08.2017	4:30:58	69	NTU	2.5	C	0
15.08.2017	4:40:58	68.4	NTU	2.4	C	0
15.08.2017	4:50:59	76.5	NTU	2.4	C	0
15.08.2017	5:00:59	68.6	NTU	2.4	C	0
15.08.2017	5:10:59	78.8	NTU	2.3	C	0
15.08.2017	5:20:59	65.5	NTU	2.4	C	0
15.08.2017	5:30:59	76.9	NTU	2.3	C	0
15.08.2017	5:40:59	59	NTU	2.3	C	0
15.08.2017	5:50:59	59.8	NTU	2.3	C	0
15.08.2017	6:00:59	65.9	NTU	2.3	C	0
15.08.2017	6:10:59	64	NTU	2.4	C	0
15.08.2017	6:20:59	84.8	NTU	2.4	C	0
15.08.2017	6:30:59	81.5	NTU	2.4	C	0
15.08.2017	6:40:59	67.2	NTU	2.4	C	0
15.08.2017	6:50:59	82.4	NTU	2.3	C	0
15.08.2017	7:01:00	68.4	NTU	2.4	C	0
15.08.2017	7:11:00	70.9	NTU	2.4	C	0
15.08.2017	7:21:00	83.3	NTU	2.4	C	0
15.08.2017	7:31:00	70.6	NTU	2.4	C	0
15.08.2017	7:41:00	86.2	NTU	2.4	C	0
15.08.2017	7:51:00	67.4	NTU	2.4	C	0
15.08.2017	8:01:00	74	NTU	2.4	C	0
15.08.2017	8:11:00	84.5	NTU	2.4	C	0
15.08.2017	8:21:00	101.9	NTU	2.4	C	0
15.08.2017	8:31:00	83	NTU	2.5	C	0
15.08.2017	8:41:00	91.2	NTU	2.5	C	0
15.08.2017	8:51:00	70.7	NTU	2.5	C	0
15.08.2017	9:01:00	100	NTU	2.5	C	0
15.08.2017	9:11:00	68.4	NTU	2.5	C	0
15.08.2017	9:21:01	87.4	NTU	2.5	C	0
15.08.2017	9:31:01	79	NTU	2.6	C	0
15.08.2017	9:41:01	74.9	NTU	2.7	C	0
15.08.2017	9:51:01	62.6	NTU	2.8	C	0
15.08.2017	10:01:01	78.1	NTU	2.9	C	0
15.08.2017	10:11:01	74.5	NTU	3.1	C	0
15.08.2017	10:21:01	74.3	NTU	3.2	C	0
15.08.2017	10:31:01	71.8	NTU	3.3	C	0
15.08.2017	10:41:01	70.6	NTU	3.4	C	0
15.08.2017	10:51:01	74	NTU	3.6	C	0
15.08.2017	11:01:01	68.9	NTU	3.8	C	0
15.08.2017	11:11:01	81.1	NTU	3.8	C	0
15.08.2017	11:21:01	78.8	NTU	3.9	C	0
15.08.2017	11:31:02	80.4	NTU	3.9	C	0
15.08.2017	11:41:02	69.1	NTU	4	C	0
15.08.2017	11:51:02	73.6	NTU	4	C	0
15.08.2017	12:01:02	66.5	NTU	4.1	C	0
15.08.2017	12:11:02	69.9	NTU	4.3	C	0
15.08.2017	12:21:02	96.7	NTU	4.5	C	0
15.08.2017	12:31:02	67.3	NTU	4.8	C	0
15.08.2017	12:41:02	87.5	NTU	4.8	C	0
15.08.2017	12:51:02	97.3	NTU	5	C	0
15.08.2017	13:01:02	78.9	NTU	5.2	C	0
15.08.2017	13:11:02	84.7	NTU	5.4	C	0
15.08.2017	13:21:02	73.9	NTU	5.6	C	0
15.08.2017	13:31:02	75.3	NTU	5.8	C	0
15.08.2017	13:41:03	80.4	NTU	5.9	C	0
15.08.2017	13:51:03	81	NTU	6	C	0
15.08.2017	14:01:03	74.8	NTU	5.9	C	0
15.08.2017	14:11:03	82.1	NTU	5.8	C	0
15.08.2017	14:21:03	70.4	NTU	5.7	C	0
15.08.2017	14:31:03	73.9	NTU	5.7	C	0
15.08.2017	14:41:03	78.8	NTU	5.7	C	0
15.08.2017	14:51:03	90.1	NTU	5.6	C	0
15.08.2017	15:01:03	83.1	NTU	5.6	C	0
15.08.2017	15:11:03	89.6	NTU	5.5	C	0
15.08.2017	15:21:03	84.1	NTU	5.5	C	0
15.08.2017	15:31:03	87.8	NTU	5.6	C	0
15.08.2017	15:41:03	80.4	NTU	5.7	C	0
15.08.2017	15:51:04	80.3	NTU	5.9	C	0
15.08.2017	16:01:04	96.8	NTU	6	C	0
15.08.2017	16:11:04	81	NTU	6	C	0
15.08.2017	16:21:04	89.7	NTU	6	C	0
15.08.2017	16:31:04	68.4	NTU	6	C	0
15.08.2017	16:41:04	75.6	NTU	5.9	C	0
15.08.2017	16:51:04	91.4	NTU	5.8	C	0
15.08.2017	17:01:04	81	NTU	5.7	C	0
15.08.2017	17:11:04	75.3	NTU	5.6	C	0
15.08.2017	17:21:04	76	NTU	5.6	C	0
15.08.2017	17:31:04	71.6	NTU	5.6	C	0
15.08.2017	17:41:04	81.9	NTU	5.5	C	0
15.08.2017	17:51:04	78.9	NTU	5.5	C	0
15.08.2017	18:01:04	68.5	NTU	5.3	C	0
15.08.2017	18:11:05	73	NTU	5.2	C	0
15.08.2017	18:21:05	60.3	NTU	5.1	C	0
15.08.2017	18:31:05	77.8	NTU	5	C	0
15.08.2017	18:41:05	83.7	NTU	4.9	C	0
15.08.2017	18:51:05	68.1	NTU	4.8	C	0
15.08.2017	19:01:05	85.9	NTU	4.8	C	0
15.08.2017	19:11:05	80.2	NTU	4.6	C	0
15.08.2017	19:21:05	69.3	NTU	4.6	C	0
15.08.2017	19:31:05	70.1	NTU	4.5	C	0
15.08.2017	19:41:05	69.7	NTU	4.5	C	0
15.08.2017	19:51:05	85.3	NTU	4.4	C	0
15.08.2017	20:01:05	77.5	NTU	4.3	C	0
15.08.2017	20:11:05	74.4	NTU	4.3	C	0
15.08.2017	20:21:06	58.6	NTU	4.2	C	0
15.08.2017	20:31:06	64.9	NTU	4.1	C	0
15.08.2017	20:41:06	67.1	NTU	4.1	C	0
15.08.2017	20:51:06	69.1	NTU	4	C	0
15.08.2017	21:01:06	72.8	NTU	4	C	0
15.08.2017	21:11:06	79.4	NTU	3.9	C	0
15.08.2017	21:21:06	72.9	NTU	3.8	C	0
15.08.2017	21:31:06	66.5	NTU	3.8	C	0
15.08.2017	21:41:06	80.6	NTU	3.8	C	0
15.08.2017	21:51:06	61.1	NTU	3.7	C	0
15.08.2017	22:01:06	59.8	NTU	3.7	C	0
15.08.2017	22:11:06	63.9	NTU	3.6	C	0
15.08.2017	22:21:06	72.7	NTU	3.5	C	0
15.08.2017	22:31:07	64.8	NTU	3.5	C	0
